ZIP_CODE;DAYS_SINCE_PURCHASE;PURCHASE_VISITS;TOTAL_NET_SALES;CC_CARD;AVE_AMOUNT_SPENT;AMSPEND;PSSPEND;CCSPEND;AXSPEND;TMONSPEND;OMONSPEND;SMONSPEND;PREVPD;GMP;PROMOS;DAYS;FREDAYS;MARKDOWN;CLASSES;COUPONS;STYLES;STORES;VALPHON;WEB;MAILED;RESPONDED;RESPONSERATE;HI;LTFREDAY;CLUSTYPE;PERCRET;RESP
ZIP_8078;38;2;83,94;0;41,97;0,0;0,0;83,94;0,0;83,94;0,0;83,94;0,0;0,11;1;685;342,5;0,4;2;0;6;1;1;0;0;0;0,0;0,8087;171,25;Cluster_15;0,0;0
ZIP_8094;16;5;168,73;0;33,74;0,0;58,99;96,75;1,299e-05;66,5;66,5;79,49;0,0;0,3;1;688;137,6;0,32;3;0;9;4;1;0;0;0;0,0;0,6101;17,2;Cluster_17;0,0;1
ZIP_8034;28;12;256,41;0;21,36;0,0;0,0;256,41;0,0;0,0;0,0;0,0;0,0;0,58;18;518;43,16;0,13;16;1;36;1;1;0;8;2;0,25;0,0849;22,52;Cluster_8;6,04;0
ZIP_8080;12;9;957,9;0;106,43;0,0;484,45;473,45;0,0;365,45;296,0;887,93;0,0;0,61;17;518;57,55;0,15;14;3;32;4;1;0;9;5;0,5556;0,1346;39,84;Cluster_5;2e-08;0
ZIP_8012;127;4;580,93;1;145,23;0,0;0,0;580,93;0,0;0,0;0,0;477,95;0,0;0,4;9;698;174,5;0,27;7;1;18;1;1;0;3;0;0,0;0,3004;38,77;Cluster_10;2e-08;0
ZIP_8002;17;3;349,45;1;116,48;0,0;154,98;194,47;0,0;49,0;49,0;49,0;0,0;0,58;17;646;215,33;0,28;4;0;17;3;1;0;6;1;0,1667;0,315;34,0;Cluster_10;1,6e-07;0
ZIP_8020;143;5;429,95;0;85,99;0,0;0,0;429,95;0,0;0,0;0,0;429,95;0,0;0,67;15;571;114,2;0,0;5;0;11;4;0;0;9;1;0,1111;0,1882;95,16;Cluster_20;3,2e-07;0
ZIP_8046;89;5;350,24;1;70,04;0,0;0,0;350,24;0,0;0,0;0,0;11,29;0,0;0,46;8;218;43,6;0,19;5;1;11;3;1;0;2;0;0,0;0,4007;24,22;Cluster_11;2,0000000000000002e-07;0
ZIP_8081;12;3;1028,43;1;342,81;0,0;0,0;1028,43;0,0;785,0;214,0;1028,43;0,0;0,66;6;175;58,33;0,03;10;1;18;1;1;0;2;1;0,5;0,2692;10,93;Cluster_5;1,9e-07;0
ZIP_8021;101;4;466,93;0;116,73;0,0;59,77;407,16;0,0;0,0;0,0;350,94;0,0;0,52;17;501;125,25;0,14;8;0;17;3;1;0;8;1;0,125;0,188;25,05;Cluster_5;1,6e-07;0
ZIP_8002;77;5;865,45;1;173,09;0,0;502,37;363,08;0,0;13,4;0,0;48,39;563,14;0,32;16;605;121,0;0,32;14;3;27;2;1;0;7;2;0,2857;0,1233;35,58;Cluster_8;3e-08;0
ZIP_8028;293;1;80,47;1;80,47;0,0;0,0;80,47;0,0;0,0;0,0;0,0;0,0;0,36;15;655;655,0;0,3;2;0;3;1;1;0;6;0;0,0;0,5084;36,38;Cluster_3;0,0;1
ZIP_8053;3;20;996,8;1;49,84;25,55;738,03;233,22;0,0;212,55;49,98;432,43;0,0;0,36;18;607;30,35;0,24;14;2;55;6;1;0;9;6;0,6667;0,1473;8,67;Cluster_5;2e-08;1
ZIP_8055;82;7;1287,9;1;183,98;0,0;980,4;163,78;0,0001437199999999;97,99;0,0;473,94;737,98;0,63;19;693;99,0;0,08;17;1;45;5;1;0;10;2;0,2;0,1652;23,1;Cluster_1;1,0000000000000001e-07;0
ZIP_8096;41;4;116,62;1;29,15;0,0;0,0;116,62;0,0;11,99;0,0;54,68;0,0;0,0;20;627;156,75;0,13;10;0;17;1;1;0;9;1;0,1111;0,1956;29,85;Cluster_18;1,7000000000000001e-07;0
ZIP_8062;10;5;355,91;1;71,18;0,0;0,0;270,95;8,496e-05;200,97;156,0;200,97;0,0;0,51;9;699;139,8;0,23;7;0;15;2;1;0;0;0;0,0;0,2923;34,95;Cluster_38;0,0;0
ZIP_8055;245;2;324,0;0;162,0;88,0;0,0;236,0;0,0;0,0;0,0;0,0;0,0;0,7;18;354;177,0;0,0;4;0;5;2;0;0;6;0;0,0;0,2732;177,0;Cluster_1;0,0;0
ZIP_8083;179;3;100,49;0;33,49;0,0;67,49;33,0;0,0;0,0;0,0;42,5;24,99;0,0;2;316;105,33;0,42;6;0;8;2;0;0;0;0;0,0;0,2124;105,33;Cluster_23;0,0;0
ZIP_8054;167;6;706,96;1;117,82;0,0;0,0;706,96;0,0;0,0;0,0;444,0;0,0;0,63;7;640;106,66;0,18;9;1;17;2;1;0;0;0;0,0;0,0793;49,23;Cluster_20;5,2e-07;0
ZIP_8080;12;20;1121,91;1;56,09;0,0;0,0;1121,91;0,0;227,95;159,0;540,66;56,24;0,49;22;688;34,4;0,22;15;7;60;4;1;0;10;5;0,5;0,0757;11,86;Cluster_5;6,3e-07;1
ZIP_8075;38;9;828,93;1;92,1;0,0;89,5;739,43;0,0;272,44;0,0;569,94;0,0;0,55;24;678;75,33;0,21;11;3;28;3;1;0;11;4;0,3636;0,1261;28,25;Cluster_10;6e-08;1
ZIP_8057;42;11;675,67;0;61,42;0,0;0,0;675,67;0,0;29,74;0,0;333,71;0,0;0,6;18;653;59,36;0,13;8;0;27;2;0;0;9;2;0,2222;0,2023;38,41;Cluster_4;3,2e-07;0
ZIP_8060;67;10;558,62;1;55,86;0,0;349,81;34,09;0,00017472;89,55;0,0;309,49;39,99;0,42;22;678;67,8;0,21;12;1;23;6;1;0;9;3;0,3333;0,1955;17,84;Cluster_10;0,0;1
ZIP_8080;43;8;536,13;1;67,01;0,0;257,68;278,45;0,0;116,92;0,0;306,91;0,0;0,49;13;695;86,87;0,28;7;0;22;5;1;0;5;0;0,0;0,4625;23,16;Cluster_1;0,0;0
ZIP_8034;328;2;316,0;0;158,0;206,0;0,0;110,0;0,0;0,0;0,0;0,0;316,0;0,66;13;432;216,0;0,0;3;0;6;2;0;0;5;0;0,0;0,1487;86,4;Cluster_28;5,2e-07;0
ZIP_8097;13;4;716,88;1;179,22;0,0;677,89;38,99;0,0;181,95;181,95;716,88;0,0;0,58;4;118;29,5;0,17;9;2;40;3;1;0;1;1;1,0;0,192;4,37;Cluster_10;2,1e-07;1
ZIP_8033;258;1;235,0;0;235,0;0,0;0,0;235,0;0,0;0,0;0,0;0,0;0,0;0,7;19;486;486,0;0,0;3;0;4;1;1;0;8;0;0,0;0,7546;243,0;Cluster_8;0,0;0
ZIP_8021;353;2;391,99;1;195,99;0,0;355,99;36,0;0,0;0,0;0,0;0,0;0,0;0,64;15;356;178,0;0,09;7;0;9;3;1;0;6;0;0,0;0,2828;59,33;Cluster_10;0,0;0
ZIP_8002;28;21;1159,8;1;55,22;0,0;19,5;1140,3;0,0;333,31;181,25;776,3;72,0;0,43;23;635;30,23;0,45;23;0;70;3;1;0;10;7;0,7;0,1014;12,95;Cluster_11;8e-08;0
ZIP_8012;20;13;1696,42;1;130,49;1067,82;0,0;628,6;0,0;89,99;89,99;509,95;34,0;0,46;5;684;52,61;0,27;17;2;45;3;1;0;0;0;0,0;0,1247;14,25;Cluster_11;9e-08;0
ZIP_8081;6;12;2215,72;1;184,64;0,0;2180,75;34,97;0,0;541,98;509,0;1524,97;0,0;0,65;18;678;56,5;0,11;18;3;52;4;1;1;10;5;0,5;0,1853;20,54;Cluster_11;3e-08;0
ZIP_8028;127;8;1056,89;0;132,11;0,0;0,0;930,93;0,00012596;0,0;0,0;410,48;0,0;0,61;19;657;82,12;0,14;17;0;35;2;0;0;9;4;0,4444;0,1556;36,5;Cluster_10;0,0;0
ZIP_8094;76;7;971,76;1;138,82;965,76;0,0;6,0;0,0;84,08;0,0;588,03;117,0;0,58;13;672;96,0;0,11;13;2;28;3;1;0;7;3;0,4286;0,1313;51,69;Cluster_18;2,1e-07;0
ZIP_8086;258;2;144,0;0;72,0;0,0;0,0;144,0;0,0;0,0;0,0;0,0;0,0;0,67;6;263;131,5;0,05;3;0;3;1;0;0;1;0;0,0;0,3479;65,75;Cluster_18;3,400000000000001e-07;0
ZIP_8046;315;1;172,0;0;172,0;0,0;29,0;143,0;0,0;0,0;0,0;0,0;172,0;0,71;2;315;315,0;0,0;3;0;5;2;1;0;2;0;0,0;0,4768;157,5;Cluster_17;0,0;0
ZIP_8056;317;1;78,0;0;78,0;0,0;0,0;78,0;0,0;0,0;0,0;0,0;78,0;0,73;5;605;605,0;0,0;2;0;2;1;1;0;1;0;0,0;0,5328;151,25;Cluster_25;0,0;0
ZIP_8012;322;1;15,5;0;15,5;0,0;0,0;15,5;0,0;0,0;0,0;0,0;15,5;0,0;7;322;322,0;0,49;1;0;3;1;1;0;1;0;0,0;1,0;161,0;Cluster_10;0,0;0
ZIP_8046;10;7;805,31;1;115,04;7,13;49,0;545,8;0,00020338;364,35;238,4;460,35;0,0;0,42;25;661;94,42;0,3;15;2;45;4;1;0;7;1;0,1429;0,1521;26,44;Cluster_11;1,5e-07;1
ZIP_8002;142;2;75,0;1;37,5;0,0;0,0;75,0;0,0;0,0;0,0;19,0;0,0;0,54;9;677;338,5;0,15;4;0;5;1;1;0;4;0;0,0;0,2681;135,4;Cluster_10;3,9e-07;1
ZIP_8090;24;9;1515,34;1;168,37;62,98;0,0;1452,36;0,0;84,0;84,0;558,43;0,0;0,54;20;342;38,0;0,23;20;2;43;4;1;0;6;4;0,6667;0,1151;15,54;Cluster_11;3e-08;1
ZIP_8021;222;1;100,0;0;100,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;0,32;5;222;222,0;0,49;1;0;1;1;0;0;2;0;0,0;1,0;222,0;Cluster_32;0,0;0
ZIP_8037;227;1;137,0;0;137,0;0,0;0,0;137,0;0,0;0,0;0,0;0,0;0,0;0,61;7;227;227,0;0,12;3;0;4;1;1;0;2;0;0,0;0,5405;227,0;Cluster_16;0,0;0
ZIP_8080;269;3;216,63;1;72,21;0,0;0,0;152,67;6,396e-05;0,0;0,0;0,0;0,0;0,44;22;349;116,33;0,17;3;0;9;2;1;0;6;0;0,0;0,35;49,85;Cluster_1;0,0;0
ZIP_8078;114;5;500,92;1;100,18;0,0;402,93;97,99;0,0;0,0;0,0;55,99;305,94;0,55;17;473;94,6;0,04;11;0;14;3;1;0;10;1;0,1;0,1585;47,3;Cluster_18;0,0;0
ZIP_8057;319;1;98,0;0;98,0;0,0;0,0;98,0;0,0;0,0;0,0;0,0;98,0;0,7;7;319;319,0;0,0;1;0;2;1;0;0;3;0;0,0;1,0;319,0;Cluster_4;0,0;0
ZIP_8034;54;5;277,52;0;55,5;0,0;272,02;5,5;0,0;17,49;0,0;66,57;0,0;0,28;16;691;138,2;0,36;10;0;11;2;0;0;10;1;0,1;0,1696;36,36;Cluster_1;0,0;0
ZIP_8079;6;16;1018,74;1;63,67;41,99;0,0;976,75;0,0;80,94;80,94;713,9;371,19;0,47;21;676;42,25;0,28;25;6;63;7;1;0;8;4;0,5;0,0193;10,08;Cluster_43;1,51;0
ZIP_8043;81;4;500,86;0;125,21;14,0;333,95;152,91;0,0;48,99;0,0;386,87;113,99;0,35;12;677;169,25;0,19;7;0;25;4;1;0;8;2;0,25;0,3464;32,23;Cluster_4;0,0;0
ZIP_8003;169;3;346,66;0;115,55;0,0;59,48;147,22;0,00013996;0,0;0,0;94,98;0,0;0,48;9;351;117,0;0,26;8;0;12;3;1;0;2;0;0,0;0,202;58,5;Cluster_5;0,0;0
ZIP_8034;6;5;1034,06;1;206,81;0,0;59,0;975,06;0,0;521,96;305,98;521,96;0,0;0,56;6;363;72,6;0,18;11;0;23;2;1;0;1;0;0,0;0,2435;36,3;Cluster_15;0,0;0
ZIP_8060;52;10;1463,83;1;146,38;0,0;1339,13;124,7;0,0;68,96;0,0;141,14;131,98;0,53;16;463;46,3;0,23;17;4;45;2;1;0;10;5;0,5;0,1168;17,14;Cluster_17;1,7000000000000001e-07;1
ZIP_8055;136;2;474,05;1;237,02;0,0;222,17;251,88;0,0;0,0;0,0;330,99;0,0;0,56;10;230;115,0;0,2;7;1;9;2;1;0;2;1;0,5;0,3684;28,75;Cluster_4;0,0;0
ZIP_8007;191;4;547,49;0;136,87;0,0;0,0;547,49;0,0;0,0;0,0;0,0;0,0;0,65;16;581;145,25;0,07;8;0;19;1;1;0;4;0;0,0;0,3133;41,5;Cluster_18;0,0;0
ZIP_8062;105;6;295,74;0;49,29;0,0;0,0;295,74;0,0;0,0;0,0;295,74;0,0;0,62;7;173;28,83;0,15;6;1;13;1;1;0;2;0;0,0;0,2197;17,3;Cluster_16;3,9e-07;0
ZIP_8090;93;2;288,74;1;144,37;0,0;0,0;288,74;0,0;0,0;0,0;288,74;0,0;0,43;2;95;47,5;0,29;4;1;9;2;1;0;0;0;0,0;0,4132;47,5;Cluster_28;0,0;0
ZIP_8034;33;11;808,79;1;73,52;0,0;783,45;25,34;0,0;53,58;0,0;292,31;79,0;0,53;13;488;44,36;0,2;11;1;25;4;1;0;5;4;0,8;0,1333;15,74;Cluster_10;1,2e-07;1
ZIP_8053;1;17;694,39;1;40,84;0,0;432,97;261,42;0,0;228,91;0,0;275,87;69,58;0,31;24;683;40,17;0,34;10;2;54;6;1;0;9;4;0,4444;0,1261;7,04;Cluster_15;7e-07;0
ZIP_8080;119;2;626,57;1;313,28;0,0;160,09;466,48;0,0;0,0;0,0;626,57;0,0;0,65;4;167;83,5;0,07;10;0;16;3;1;0;1;0;0,0;0,4076;20,87;Cluster_11;0,0;0
ZIP_8055;23;3;592,99;0;197,66;445,99;49,0;98,0;0,0;445,99;445,99;445,99;0,0;0,6;10;355;118,33;0,13;8;0;13;3;0;0;4;0;0,0;0,1948;39,44;Cluster_1;0,0;0
ZIP_8088;89;1;235,18;0;235,18;0,0;99,0;136,18;0,0;235,18;0,0;235,18;0,0;0,65;1;89;89,0;0,03;4;0;4;2;1;0;0;0;0,0;1,2841;44,5;Cluster_6;0,0;0
ZIP_8060;83;1;302,38;1;302,38;0,0;237,83;64,55;0,0;302,38;0,0;302,38;0,0;0,59;4;83;83,0;0,23;5;1;11;2;1;0;2;0;0,0;0,2811;41,5;Cluster_15;0,0;0
ZIP_8054;4;14;822,33;1;58,73;0,0;802,34;19,99;0,0;191,92;133,97;395,12;153,74;0,42;17;624;44,57;0,3;15;4;45;3;1;0;10;9;0,9;0,2938;17,82;Cluster_8;7e-08;0
ZIP_8054;46;24;3316,41;1;138,18;0,0;1610,03;1706,38;0,0;122,98;0,0;813,39;449,3;0,45;16;581;24,2;0,37;18;4;108;8;1;0;9;4;0,4444;0,1799;11,39;Cluster_8;0,0;1
ZIP_8077;69;13;82,43;1;6,34;0,0;74,44;7,99;0,0;4,19;0,0;19,18;79,0;0,49;13;693;53,3;0,14;10;1;16;3;1;0;7;3;0,4286;0,0441;9,9;Cluster_11;3,0;0
ZIP_8034;247;1;616,9;0;616,9;0,0;76,96;539,94;0,0;0,0;0,0;0,0;0,0;0,53;16;452;452,0;0,17;7;0;7;2;1;0;8;0;0,0;0,6202;56,5;Cluster_15;0,0;1
ZIP_8002;71;7;234,07;1;33,43;0,0;171,1;62,97;0,0;0,0;0,0;176,07;0,0;0,58;4;300;42,85;0,15;5;1;11;3;1;0;1;0;0,0;0,0758;9,09;Cluster_10;8,5e-07;1
ZIP_8055;102;2;262,0;0;131,0;184,0;0,0;78,0;0,0;0,0;0,0;116,0;0,0;0,68;6;254;127,0;0,0;3;0;4;2;0;0;2;0;0,0;0,4085;84,66;Cluster_4;0,0;0
ZIP_8012;94;5;140,98;0;28,19;0,0;0,0;140,98;0,0;0,0;0,0;100,99;0,0;0,62;15;470;94,0;0,03;3;0;7;2;1;0;7;2;0,2857;0,1164;31,33;Cluster_5;7,5e-07;1
ZIP_8060;342;1;122,0;0;122,0;0,0;98,0;24,0;0,0;0,0;0,0;0,0;0,0;0,72;9;342;342,0;0,0;4;0;4;2;1;0;4;0;0,0;0,3747;171,0;Cluster_4;0,0;0
ZIP_8010;6;4;491,72;1;122,93;0,0;0,0;491,72;0,0;36,89;98,98;402,23;0,0;0,53;7;426;106,5;0,14;11;0;20;2;1;0;1;0;0,0;0,147;42,6;Cluster_11;1,2e-07;0
ZIP_8043;98;6;655,67;1;109,27;0,0;0,0;655,67;0,0;0,0;0,0;418,71;9,99;0,56;11;462;77,0;0,15;8;2;19;1;1;0;3;2;0,6667;0,1765;27,17;Cluster_3;1,7000000000000001e-07;0
ZIP_8055;44;8;1028,36;1;128,54;0,0;462,73;565,63;0,0;286,91;0,0;713,4;80,99;0,5;19;425;53,12;0,3;14;3;37;3;1;0;6;4;0,6667;0,1187;14,16;Cluster_8;7e-08;1
ZIP_8060;187;5;1514,45;1;302,89;0,0;127,49;1386,96;0,0;0,0;0,0;0,0;74,0;0,63;23;361;72,2;0,09;13;0;28;2;1;0;7;3;0,4286;0,192;25,78;Cluster_5;0,0;0
ZIP_8096;83;3;101,81;1;33,93;0,0;0,0;101,81;0,0;37,07;0,0;37,07;0,0;0,31;7;269;89,66;0,28;4;0;5;2;1;0;0;0;0,0;0,2733;53,8;Cluster_11;0,0;1
ZIP_8021;133;4;520,98;1;130,24;0,0;0,0;520,98;0,0;0,0;0,0;54,0;0,0;0,65;19;564;141,0;0,1;7;0;10;3;1;0;10;2;0,2;0,2924;112,8;Cluster_11;0,0;0
ZIP_8055;167;4;297,0;1;74,25;0,0;0,0;297,0;0,0;0,0;0,0;231,0;0,0;0,6;28;645;161,25;0,17;9;1;12;1;1;0;10;1;0,1;0,1159;37,94;Cluster_1;4,1e-07;0
ZIP_8035;51;12;753,09;1;62,75;0,0;554,5;198,59;0,0;201,0;0,0;514,84;41,99;0,61;16;702;58,5;0,11;16;2;34;4;1;0;10;3;0,3;0,048;22,64;Cluster_10;6,7e-07;0
ZIP_8052;40;6;669,85;0;111,64;0,0;210,96;458,89;0,0;126,96;0,0;166,94;247,95;0,52;22;538;89,66;0,17;12;1;22;2;1;0;10;2;0,2;0,1372;20,69;Cluster_18;0,0;0
ZIP_8080;196;2;110,99;1;55,49;0,0;24,99;86,0;0,0;0,0;0,0;0,0;61,0;0,39;15;327;163,5;0,28;3;0;5;3;1;0;8;2;0,25;0,5068;54,5;Cluster_8;0,0;0
ZIP_8057;48;2;277,96;1;138,98;0,0;83,98;193,98;0,0;107,98;0,0;107,98;0,0;0,52;21;525;262,5;0,29;7;0;8;2;1;0;10;1;0,1;0,2897;47,72;Cluster_8;0,0;0
ZIP_8109;12;16;688,63;1;43,03;0,0;681,13;7,5;0,0;231,24;59,0;488,67;0,0;0,42;16;670;41,87;0,33;13;3;33;2;1;0;10;5;0,5;0,1387;11,55;Cluster_18;1,2e-07;0
ZIP_8108;47;11;1308,56;1;118,96;0,0;34,99;1273,57;0,0;67,95;0,0;644,38;0,0;0,47;21;677;61,54;0,29;15;4;62;3;1;0;11;4;0,3636;0,1448;18,29;Cluster_10;1,1e-07;1
ZIP_8110;166;3;195,5;1;65,16;168,95;0,0;26,55;0,0;0,0;0,0;79,98;0,0;0,21;8;601;200,33;0,33;7;1;8;2;1;0;2;0;0,0;0,1925;75,12;Cluster_17;0,0;0
ZIP_8109;241;1;77,98;0;77,98;0,0;59,99;17,99;0,0;0,0;0,0;0,0;0,0;0,34;0;241;241,0;0,4;2;0;2;2;0;0;0;0;0,0;0,645;40,16;Cluster_10;0,0;1
ZIP_8108;6;28;2014,33;1;71,94;233,41;934,74;846,18;0,0;938,43;372,4;1271,52;0,0;0,0;13;545;19,46;0,39;28;3;158;4;1;0;4;3;0,75;0,1574;6,19;Cluster_23;8e-08;1
ZIP_8106;82;4;326,98;1;81,74;0,0;270,23;56,75;0,0;64,49;0,0;64,49;0,0;0,37;14;558;139,5;0,45;6;1;11;3;1;0;10;2;0,2;0,2422;27,9;Cluster_10;0,0;0
ZIP_8106;293;1;73,47;0;73,47;0,0;0,0;73,47;0,0;0,0;0,0;0,0;0,0;0,4;11;293;293,0;0,3;3;0;3;1;0;0;9;0;0,0;0,3741;293,0;Cluster_18;0,0;0
ZIP_8108;3;17;3336,19;1;196,24;0,0;234,73;3080,47;2,099e-05;998,84;595,98;2156,26;0,0;0,61;25;687;40,41;0,13;19;9;84;3;1;0;8;6;0,75;0,1542;16,35;Cluster_11;9,889e-09;0
ZIP_8109;145;2;222,92;1;111,46;0,0;29,99;192,93;0,0;0,0;0,0;89,96;0,0;0,38;18;558;279,0;0,04;5;0;9;2;1;0;8;2;0,25;0,2861;34,87;Cluster_10;0,0;0
ZIP_8109;7;58;2826,35;1;48,73;82,0;1877,79;866,56;0,0;352,35;222,74;1086,14;358,5;0,24;21;636;10,96;0,48;29;4;167;3;1;0;10;9;0,9;0,1084;2,76;Cluster_22;4e-08;1
ZIP_8110;331;2;59,99;0;29,99;0,0;19,99;40,0;0,0;0,0;0,0;0,0;40,0;0,52;2;357;178,5;0,21;2;0;4;2;1;0;0;0;0,0;0,5556;44,62;Cluster_24;0,0;0
ZIP_8215;117;8;589,93;0;73,74;0,0;511,93;54,0;2,4e-05;0,0;0,0;233,67;284,78;0,42;16;631;78,87;0,33;11;0;23;3;0;0;10;3;0,3;0,1828;26,29;Cluster_16;1,1e-07;1
ZIP_8234;25;13;1062,75;1;81,75;0,0;226,05;836,7;0,0;381,0;381,0;585,6;88,05;0,46;21;637;49,0;0,42;18;0;51;3;1;0;10;6;0,6;0,0924;14,81;Cluster_16;2,4e-07;1
ZIP_8243;56;9;821,11;0;91,23;0,0;713,65;107,46;0,0;71,47;0,0;71,47;44,24;0,48;15;697;77,44;0,28;10;0;22;2;1;0;10;3;0,3;0,2596;30,3;Cluster_8;0,0;0
ZIP_8332;362;1;259,98;0;259,98;0,0;0,0;259,98;0,0;0,0;0,0;0,0;0,0;0,61;13;362;362,0;0,17;1;0;2;1;0;0;6;0;0,0;1,0;362,0;Cluster_10;0,0;0
ZIP_8360;28;4;218,98;1;54,74;0,0;178,99;39,99;0,0;40,0;40,0;159,98;0,0;0,53;7;698;174,5;0,18;5;0;6;2;1;0;2;1;0,5;0,3543;63,45;Cluster_39;1,8e-07;0
ZIP_8353;250;3;336,48;1;112,16;0,0;0,0;336,48;0,0;0,0;0,0;0,0;0,0;0,54;20;398;132,66;0,24;6;0;7;1;1;0;6;0;0,0;0,6751;30,61;Cluster_16;0,0;0
ZIP_8361;65;8;1300,26;1;162,53;0,0;1131,44;168,82;0,0;47,22;0,0;804,59;388,5;0,5;20;689;86,12;0,34;17;9;66;3;1;0;10;5;0,5;0,1599;14,06;Cluster_10;0,0;0
ZIP_8330;95;1;73,99;1;73,99;0,0;0,0;73,99;0,0;0,0;0,0;73,99;0,0;0,69;6;662;662,0;0,0;3;0;3;1;1;0;3;0;0,0;0,4978;220,66;Cluster_16;0,0;0
ZIP_8318;46;2;169,92;1;84,96;0,0;151,93;17,99;0,0;17,99;0,0;17,99;0,0;0,33;16;241;120,5;0,39;6;0;8;2;1;0;9;0;0,0;0,2731;120,5;Cluster_6;0,0;0
ZIP_8225;164;2;123,98;0;61,99;0,0;0,0;123,98;0,0;0,0;0,0;59,98;64,0;0,6;3;332;166,0;0,0;3;0;3;1;1;0;0;0;0,0;0,3835;166,0;Cluster_10;0,0;0
ZIP_8244;20;6;960,16;1;160,02;0,0;186,71;773,45;0,0;208,96;98,0;708,71;0,0;0,55;27;428;71,33;0,24;12;5;31;2;1;0;10;2;0,2;0,2651;22,52;Cluster_15;0,0;0
ZIP_8550;173;3;203,46;0;67,82;0,0;154,46;49,0;0,0;0,0;0,0;94,48;0,0;0,45;3;308;102,66;0,19;6;1;8;2;1;0;1;0;0,0;0,3187;22,0;Cluster_1;0,0;0
ZIP_8510;82;2;388,09;1;194,04;0,0;0,0;266,0;0,00012209;122,09;0,0;122,09;0,0;0,61;16;427;213,5;0,09;7;0;10;2;1;0;5;1;0,2;0,3731;71,16;Cluster_6;0,0;0
ZIP_8505;244;2;78,0;1;39,0;0,0;0,0;78,0;0,0;0,0;0,0;0,0;0,0;0,54;7;286;143,0;0,33;1;0;2;1;1;0;1;0;0,0;1,0;143,0;Cluster_4;0,0;0
ZIP_8510;45;19;1283,85;1;67,57;0,0;325,49;873,29;8,507e-05;124,07;0,0;798,8;617,55;0,6;24;653;34,36;0,19;17;4;52;9;1;1;9;6;0,6667;0,0458;7,68;Cluster_4;7,6e-07;1
ZIP_8527;245;1;86,49;0;86,49;0,0;0,0;86,49;0,0;0,0;0,0;0,0;0,0;0,42;1;245;245,0;0,43;2;0;3;1;1;0;1;0;0,0;0,5182;245,0;Cluster_11;0,0;0
ZIP_8562;12;6;1724,98;1;287,49;0,0;1610,99;113,99;0,0;245,0;89,0;674,0;470,98;0,65;15;626;104,33;0,09;15;1;34;2;1;0;8;5;0,625;0,1027;20,86;Cluster_16;1,1e-07;0
ZIP_8536;160;2;152,0;0;76,0;0,0;103,0;49,0;0,0;0,0;0,0;49,0;0,0;0,59;15;543;271,5;0,22;2;0;4;2;1;0;10;2;0,2;0,5631;108,6;Cluster_15;0,0;0
ZIP_8527;340;1;124,96;1;124,96;0,0;84,97;39,99;0,0;0,0;0,0;0,0;0,0;0,53;7;340;340,0;0,06;3;0;4;2;1;0;3;0;0,0;0,4112;170,0;Cluster_4;0,0;0
ZIP_57186;130;11;702,69;1;63,88;0,0;638,71;43,99;1,999e-05;0,0;0,0;19,99;133,5;0,58;21;595;54,09;0,13;10;0;19;4;1;0;10;2;0,2;0,1096;16,52;Cluster_50;4,0000000000000003e-07;0
ZIP_8520;290;1;132,49;0;132,49;0,0;0,0;132,49;0,0;0,0;0,0;0,0;0,0;0,63;13;290;290,0;0,2;3;0;4;1;0;0;5;0;0,0;0,5556;290,0;Cluster_4;0,0;0
ZIP_8628;80;5;590,92;1;118,18;0,0;420,48;114,46;5,598e-05;55,98;0,0;590,92;0,0;0,6;4;94;18,8;0,19;6;2;18;5;1;0;1;0;0,0;0,253;7,23;Cluster_15;2,7e-07;1
ZIP_8518;293;1;97,62;1;97,62;8,18;0,0;89,44;0,0;0,0;0,0;0,0;0,0;0,38;6;293;293,0;0,48;4;0;6;2;1;0;0;0;0,0;0,4268;146,5;Cluster_10;0,0;0
ZIP_8610;269;1;122,45;0;122,45;0,0;97,95;24,5;0,0;0,0;0,0;0,0;0,0;0,37;3;269;269,0;0,35;1;0;6;2;0;0;1;0;0,0;1,0;53,8;Cluster_10;0,0;0
ZIP_8690;137;7;1070,94;1;152,99;0,0;550,94;520,0;0,0;0,0;0,0;344,0;0,0;0,65;17;690;98,57;0,05;11;2;29;3;1;0;9;4;0,4444;0,1648;28,75;Cluster_3;0,0;1
ZIP_8691;338;1;68,98;0;68,98;0,0;0,0;68,98;0,0;0,0;0,0;0,0;0,0;0,56;0;338;338,0;0,2;1;0;2;1;0;0;0;0;0,0;1,0;338,0;Cluster_3;0,0;0
ZIP_8736;146;1;221,0;0;221,0;0,0;84,0;137,0;0,0;0,0;0,0;221,0;0,0;0,74;2;146;146,0;0,0;1;0;3;2;1;0;0;0;0,0;1,0;73,0;Cluster_4;0,0;0
ZIP_8735;317;4;254,39;1;63,59;0,0;0,0;324,79;0,0;0,0;0,0;0,0;69,59;0,57;19;645;161,25;0,24;8;0;12;4;1;0;9;2;0,2222;0,2682;46,07;Cluster_30;2,7e-07;0
ZIP_8722;318;1;99,99;0;99,99;0,0;0,0;99,99;0,0;0,0;0,0;0,0;99,99;0,43;6;318;318,0;0,0;1;0;1;1;1;0;2;0;0,0;1,0;318,0;Cluster_11;0,0;0
